URL,Website_Type,STEM,Department,Time_to_Scrape,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,Difficult Words,Total Number of Sentences,Total Number of Words,VADER Sentiment Score,TextBlob Sentiment Score
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,"The enrollment capacity for each lab section is 15 students. If for ANY reason you would like to add more students, please emailbiosci199@uci.eduwith your request.There will be a brief exception process. Your request will be reviewed by the Bio Sci Undergraduate Education Associate Dean. If approved, we will then increase your lab seats.",71.0,5.5,13,6,53,0.8473,0.25
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,"I am actively recruiting more students, is there a way to spotlight my lab?",74.19,6.4,4,1,14,0.3182,0.18333333333333335
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,"Yes! We are able to spotlight your lab, so students are able to distinguish it. You can make this update on your own on the Research Dashboard:https://undergraduate-research.bio.uci.edu/.",57.77,8.6,7,2,27,0.4574,0.5333333333333333
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,How do I check who is enrolled in my lab?,103.63,1.3,1,1,10,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,You can view your class roster viaWebRoster.,81.29,3.7,2,1,7,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,1) Select “Charlie Dunlop School of Biological Sciences” for theDept.,44.41,9.6,4,1,10,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,"2) Type “197”, “198”, or “199” for theCourse Nums.",104.64,0.9,1,1,9,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,3) Type your last name for theInstructor Last Name.,87.72,3.3,1,1,9,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,4) Click“List Courses Below”,50.5,7.2,1,1,4,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,Click on the gray 5-digit course code button to view your roster.,84.68,4.4,2,1,12,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,"If you want to see the number of research units each student is enrolled in, click the gray “Show Options & Seating” button and then tick “Enrollment Units”. Then, click “Redisplay Roster” button. You will see a new “Enroll Units” column.",74.9,6.1,9,3,40,0.1531,0.13636363636363635
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,How do I submit grades?,100.24,0.5,1,1,5,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,"You will submit grades viaWebGrades. For instructions on how to use WebGrades, please visit this page:https://www.reg.uci.edu/faculty-staff/tutorials/webgradesinfo.html.",-12.79,17.0,7,2,16,0.3182,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,The timeline for grade submission is posted on the academic calendar:https://www.reg.uci.edu/calendars/quarterly/2022-2023/quarterly22-23.html.,-24.3,19.4,7,1,11,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,Program Standards and Policies,50.5,7.2,3,1,4,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,https://undergraduate.bio.uci.edu/bio-197-198-199/program-standards-and-policies/,-1063.19,161.8,4,1,1,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,Bio Sci 199 Prepares and Empowers Future Biologists,37.98,10.0,4,1,8,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,Students enrolled in Bio Sci 199 develop new scientific skills and knowledge while training with professors who are on the cutting edge of research and discovery in the biological and medical sciences making headlines today. Students enrolled in Biological Sciences 199 and who meet the eligibility requirements also have an opportunity to present the results of their research endeavors to peers and faculty by participating in theExcellence in Research Program.Because of the opportunity to actively participate in the undergraduate research training program our students have an understanding of and an appreciation for the research process which they could not have obtained in any other fashion.,19.03,19.3,28,3,105,0.8658,-0.12032828282828283
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,"1011 Biological Sciences III,Irvine, CA 92697",14.63,12.7,2,1,6,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,School Information,-6.7,14.7,1,1,2,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,Useful Student Quick Links,75.88,3.7,1,1,4,0.4404,0.31666666666666665
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,UCI Student Resources,59.97,5.6,2,1,3,0.0,0.0
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,Social Accounts,35.61,8.8,2,1,2,0.0,0.03333333333333333
https://undergraduate.bio.uci.edu/bio-197-198-199/,Undergraduate Research,Y,Statistics,2:21,© UC Regents ALL RIGHTS RESERVED,83.32,2.9,2,1,5,0.0,0.0
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,Major in Biochemistry & Molecular Biology,-18.21,17.0,3,1,5,0.0,0.0625
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,The Chemical and Physical Basis of the Biological World,28.5,11.5,4,1,9,0.0,0.0
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"The twentieth century is referred to as the technological century, although a more accurate description is the century of scientific understanding. The profound knowledge we have gained of the physical world is widely appreciated. However, the recent application of chemical and physical principles to the biological world has resulted in an equally profound understanding.",19.37,15.0,21,3,54,0.7096,0.15833333333333335
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"Thanks to the application of biochemistry and molecular biology we now know how genes work, how enzymes are able to carry out complex and utterly specific reactions, and, most importantly, how organisms regulate the expression of their genes and biological processes to allow complex behavior, fight disease, and utilize environmental resources. We face the promise of a new technological revolution for the 21st century based on biotechnology.",12.09,19.9,24,2,67,0.7264,0.12626262626262624
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"In recognition of the fundamental importance of molecular biosciences, theDepartment of Molecular Biology & Biochemistryand theCharlie Dunlop School of Biological Sciencesare sponsoring a new undergraduate major in Biochemistry & Molecular Biology. This major features an advanced exploration of molecular biosciences that emphasizes both the application of chemical principles to biology and practical, hands-on laboratory experience.",-14.65,21.9,25,2,53,0.6597,0.1653409090909091
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,Who Will Benefit From this Major?,73.85,4.5,1,1,6,0.4588,0.0625
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"The major in Biochemistry and Molecular Biology has been designed with sufficient flexibility in upper division requirements to accommodate a wide variety of interests ranging from biological chemistry to molecular biology and genetics. It has also been designed specifically to articulate with the Chemistry major and is the most appropriate major for those wishing to major jointly in both Chemistry and in the Biological Sciences. This major, thus, provides the rigorous training necessary for successful entry to graduate and professional programs in the medical and biological sciences.",8.2,19.3,31,3,87,0.7906,0.15865384615384615
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"The application of technology and the scientific understanding underlying it has not been an unmixed blessing. Pollution, disease, war, and environmental threats continue to be our companions. But if, as has often been lamented, technology is a source of environmental and social problems, surely the better understanding of the impact of technology on our biological world will provide us with tools to palliate those problems. Majoring in Biochemistry and Molecular Biology will provide resources for serious students wishing to use a solid background in modern biology for career goals in business, law, public policy, education and other pursuits. With it and others like it, the promise of the 21st century can be realized.",31.62,14.5,35,5,113,0.6428,0.0861111111111111
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,Undergraduate Major in Biochemistry and Molecular Biology,-28.7,19.0,4,1,7,0.0,0.0625
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"Few areas of Biological Sciences remain that are not impacted by studies at the chemical and molecular level. The major in Biochemistry and Molecular Biology is designed to provide a comprehensive background in this modern, conceptual understanding of biology. Students who wish to begin in-depth study of the molecular basis in any of a variety of fields, including development, gene expression, immunology, pathogenesis, disease, virology, and evolution, can do so through this major. This program will be especially attractive to those students who intend to pursue an advanced degree in biological or medical sciences.",22.24,16.0,33,4,94,0.8357,0.21785714285714283
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,University and School Requirements,8.2,13.1,2,1,4,0.0,0.0
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,All students must meet theUniversity Requirements.,14.63,12.7,3,1,6,0.0,0.0
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,All students must meet theSchool Requirements.,73.85,4.5,2,1,6,0.0,0.0
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,Major Requirements,-6.7,14.7,1,1,2,0.0,0.0625
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"Application Process to Declare the Major:The major in Biochemistry and Molecular Biology is open to junior- and senior-level students only. Applications to declare the major can be made at any time, but typically in the spring of the sophomore year. Review of applications submitted at that time and selection to the major by the Biochemistry and Molecular Biology Faculty Board is completed during the summer. Information can also be found at theUC Irvine Change of Major Criteria website. Double majors within the Charlie Dunlop School of Biological Sciences or with Public Health Sciences, Biomedical Engineering: Premedical, Nursing Science, or Pharmaceutical Sciences are not permitted.",33.44,13.8,30,5,104,0.0,0.00925925925925926
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,To view an example of a sample schedule please go to the main UC Irvine catalogue.,72.16,7.2,4,1,16,0.3182,0.16666666666666666
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,Additional Information,-133.6,32.4,2,1,2,0.0,0.0
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,Transferring from Another Major or School,48.47,8.0,1,1,6,0.0,0.0625
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"The program is designed to allow students to move between the major and the general Biological Sciences major without penalty. Providing for such movement is necessary because a student will NOT be allowed to major both in Biochemistry and Molecular Biology and in Biological Sciences. A student may move into the Biochemistry and Molecular Biology major at any time during their third or even fourth years simply by taking Bio 114L as the prerequisite to Bio 114 and Bio 116. These courses do not carry majors only restrictions, leaving the path to the Biochemistry and Molecular major open to Biological Sciences majors even as late as the fourth year. Late transfers will of course, need to take appropriate electives courses during their third year. There is no impediment to this since many elective courses require Bio 98 and Bio 99 as prerequisites but won’t require either Bio 114 or Bio 116. Such late transfer might provide a path into the major for a student who does not meet the eligibility requirement based on their second year Bio and Chem GPA. Such a student could petition for entry based on their performance in the appropriate Bio courses during their third and/or fourth years.",45.8,13.2,33,8,202,0.1506,0.03796296296296297
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"Conversely, since the existing Bio Core beyond Bio 99 requires no set order in which the courses must be taken, and since both Bio 114 and Bio 116 should be acceptable electives for the Bio major, a student can move out of the major and into the Biological Sciences major at any time without penalty.",32.57,22.4,11,1,55,0.3777,0.0625
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"We encourage Community College and other transfer students to major in Biochemistry and Molecular Biology. Transfer students cannot apply directly into the Biochemistry and Molecular Biology major, but instead will transfer into the Biological Sciences major. To be eligible to transfer subsequently from the Biological Sciences major into the Biochemistry and Molecular Biology major, a student must have completed 3 quarters in residence at UCI, have taken at least six required four unit courses in Biological Sciences, Chemistry, Math and/or Physics (including labs and eligible electives) and earned a GPA of 3.0 or above in those courses.",21.43,16.3,22,4,97,0.2846,-0.0012500000000000011
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"In accordance with this principle, a UC Irvine student transferring from outside of Biological Sciences is also required to transfer initially into the Biological Sciences major. Subsequent eligibility to transfer into the Biochemistry and Molecular Biology major will be as described for other Biological Science majors.",5.83,18.2,17,2,46,0.0,0.0
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,Accelerated Tracks,-49.0,20.6,1,1,2,0.0,0.0
https://mbb.bio.uci.edu/undergraduates/major-biochemistry-molecular-biology/,Prospective students,Y,Physics,2:45,"The major is designed for advanced, mature, and motivated students. For this reason, we encourage interested students with the appropriate background to participate in the accelerated track. The accelerated track will allow students to complete both the physical sciences requirements and Bio 114L by the spring of their second year. Again this will also provide more opportunities for undergraduate research. In this track, students will take Math 2A-B along with an approved third quarter during the first year. This requires taking separate lower division writing and the approved alternatives to the Humanities Core. These approved alternatives can be completed the third (or even fourth) year along with other breadth requirements. An accelerated track will be required for those wishing to complete joint majors with Chemistry since these students will need to start the Physics 7 series during the second year.",45.25,11.3,29,8,140,0.9741,0.13359375
